# LTR_retriever Module 1 Filter Results
# Column descriptions:
# Sequence_ID: 序列标识符
# Total_Length: 完整序列长度
# Internal_Length: Internal region长度
# LTR5_Length: 5' LTR长度
# LTR3_Length: 3' LTR长度
# LTR_Internal_Ratio: LTR与internal region的长度比
# Internal_Check: Internal region长度检查结果
# Ratio_Check: LTR:internal比率检查结果
# Gap_Check: Gap检查结果
# Max_Gap_Length: 最大连续Gap长度
# TRF_Check: TRF检查结果
# Tandem_Repeats: 符合过滤条件的串联重复数量
# Filter_Status: 最终过滤状态 (PASS/FILTER)
# Filter_Reason: 过滤原因
#
Sequence_ID	Total_Length	Internal_Length	LTR5_Length	LTR3_Length	LTR_Internal_Ratio	Internal_Check	Ratio_Check	Gap_Check	Max_Gap_Length	TRF_Check	Tandem_Repeats	Filter_Status	Filter_Reason
LTR_1680	9388	9134	132	123	0.014	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.014) < minimum (0.05)
LTR_1681	3817	3038	390	390	0.128	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1682	11884	9984	948	953	0.095	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1683	9336	8612	367	358	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_1684	6714	5873	426	416	0.072	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1685	6163	5081	535	548	0.107	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1686	3279	2913	182	185	0.063	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1687	10825	10598	111	117	0.011	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.011) < minimum (0.05)
LTR_1688	3338	2949	193	197	0.066	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1689	5221	4811	208	203	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_1690	3264	2379	443	443	0.186	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1691	10800	6959	1920	1922	0.276	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1692	15205	14710	250	246	0.017	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.017) < minimum (0.05)
LTR_1693	11617	2833	4395	4390	1.550	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1694	12855	12614	124	118	0.010	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.010) < minimum (0.05)
LTR_1695	12905	10716	1095	1095	0.102	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1696	1725	1357	187	182	0.136	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1697	7096	6515	297	285	0.045	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.045) < minimum (0.05)
LTR_1698	6125	5286	420	420	0.079	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1699	1885	1252	314	320	0.253	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1700	10578	4240	3168	3171	0.748	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1701	5105	4445	330	331	0.074	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1702	12083	5761	3161	3162	0.549	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1703	6186	4446	878	863	0.196	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1704	11231	10066	580	586	0.058	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1705	12352	7719	2319	2315	0.300	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1706	8376	6450	962	965	0.149	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1707	7543	1439	3053	3052	2.121	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1708	13490	11874	811	806	0.068	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1709	15125	13426	855	845	0.063	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1710	6786	5910	440	437	0.074	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1711	2956	2726	115	116	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_1712	11996	11473	263	261	0.023	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.023) < minimum (0.05)
LTR_1713	2385	1618	384	384	0.237	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1714	14895	13774	563	559	0.041	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.041) < minimum (0.05)
LTR_1715	5126	4923	100	104	0.021	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.021) < minimum (0.05)
LTR_1716	2255	1039	610	607	0.586	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1717	14321	14090	116	116	0.008	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.008) < minimum (0.05)
LTR_1718	10142	9787	178	178	0.018	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.018) < minimum (0.05)
LTR_1719	10517	9628	441	449	0.046	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.046) < minimum (0.05)
LTR_1720	4883	4412	231	241	0.053	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1721	4110	2665	723	723	0.271	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1722	10259	4969	2643	2648	0.532	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1723	7893	7558	169	167	0.022	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.022) < minimum (0.05)
LTR_1724	12765	12218	272	276	0.022	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.022) < minimum (0.05)
LTR_1725	3966	3700	132	135	0.036	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.036) < minimum (0.05)
LTR_1726	1359	959	203	198	0.209	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1727	12871	10712	1080	1080	0.101	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1728	2484	71	1203	1211	17.000	FAIL	PASS	PASS	0	PASS	0	FILTER	Internal length (71) < minimum (100)
LTR_1729	7560	6270	642	649	0.103	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1730	10753	9959	398	397	0.040	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.040) < minimum (0.05)
LTR_1731	14069	13659	203	208	0.015	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.015) < minimum (0.05)
LTR_1732	1569	1307	129	134	0.101	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1733	5664	4874	392	399	0.081	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1734	9370	9076	145	150	0.016	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.016) < minimum (0.05)
LTR_1735	3252	1409	921	923	0.654	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1736	3999	3767	116	117	0.031	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.031) < minimum (0.05)
LTR_1737	13272	12905	184	184	0.014	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.014) < minimum (0.05)
LTR_1738	8545	7892	332	322	0.041	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.041) < minimum (0.05)
LTR_1739	15100	11250	1925	1926	0.171	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1740	15035	13246	898	892	0.068	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1741	7907	7025	436	447	0.063	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1742	11822	6039	2891	2893	0.479	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1743	8042	7156	445	442	0.062	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1744	6437	5990	224	224	0.037	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.037) < minimum (0.05)
LTR_1745	9964	9307	329	329	0.035	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.035) < minimum (0.05)
LTR_1746	6275	4713	779	784	0.166	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1747	1634	1387	127	121	0.089	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1748	12778	10317	1230	1232	0.119	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1749	2731	2488	120	124	0.049	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.049) < minimum (0.05)
LTR_1750	2007	1436	288	284	0.199	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1751	1463	870	294	300	0.341	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1752	4044	1745	1148	1152	0.659	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1753	10916	5953	2483	2481	0.417	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1754	6260	4709	777	775	0.165	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1755	2817	2498	159	161	0.064	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1756	4170	3089	541	541	0.175	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1757	8090	7198	446	447	0.062	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1758	6450	5342	554	555	0.104	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1759	4779	3495	639	646	0.184	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1760	4277	3989	142	147	0.036	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.036) < minimum (0.05)
LTR_1761	9696	9408	150	139	0.015	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.015) < minimum (0.05)
LTR_1762	11939	5939	3002	2999	0.505	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1763	6957	5538	710	710	0.128	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1764	4966	3505	730	732	0.209	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1765	2855	2584	133	139	0.053	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1766	12746	10510	1118	1119	0.106	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1767	11096	9390	856	851	0.091	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1768	3528	2515	506	508	0.202	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1769	12465	6253	3106	3107	0.497	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1770	1340	861	239	241	0.279	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1771	8747	8343	203	202	0.024	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.024) < minimum (0.05)
LTR_1772	9032	4314	2355	2364	0.547	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1773	1583	1374	103	107	0.076	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1774	4076	3137	470	470	0.150	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1775	3827	3358	237	233	0.070	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1776	3362	2944	208	211	0.071	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1777	2302	1481	411	411	0.278	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1778	5110	4863	123	125	0.025	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.025) < minimum (0.05)
LTR_1779	5327	4383	469	476	0.108	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1780	13551	13066	236	250	0.019	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.019) < minimum (0.05)
LTR_1781	12391	11968	216	208	0.018	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.018) < minimum (0.05)
LTR_1782	12517	10339	1085	1094	0.105	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1783	6126	4735	693	699	0.147	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1784	11615	5371	3119	3126	0.581	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1785	13003	10044	1474	1486	0.147	PASS	PASS	PASS	0	FAIL	6	FILTER	Contains 6 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1786	11559	9091	1235	1234	0.136	PASS	PASS	PASS	0	FAIL	16	FILTER	Contains 16 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1787	6758	6109	325	325	0.053	PASS	PASS	PASS	0	FAIL	4	FILTER	Contains 4 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1788	3832	3285	274	274	0.083	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1789	3918	3075	418	426	0.137	PASS	PASS	PASS	0	FAIL	3	FILTER	Contains 3 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1790	3270	1407	932	932	0.662	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1791	9817	9103	356	359	0.039	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.039) < minimum (0.05)
LTR_1792	4404	2816	793	796	0.282	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1793	5735	5314	217	205	0.040	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.040) < minimum (0.05)
LTR_1794	6329	4216	1060	1054	0.251	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1795	9906	7757	1079	1071	0.139	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1796	6017	4326	840	852	0.196	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1797	2028	1691	166	172	0.100	PASS	PASS	PASS	0	FAIL	3	FILTER	Contains 3 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1798	4276	3289	494	494	0.150	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1799	11138	9558	792	789	0.083	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1800	8805	6352	1224	1230	0.193	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1801	6765	6195	285	286	0.046	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.046) < minimum (0.05)
LTR_1802	1742	862	441	440	0.511	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1803	7666	6727	469	471	0.070	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1804	6108	4525	789	795	0.175	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1805	11301	10429	435	438	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_1806	7247	7007	122	119	0.017	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.017) < minimum (0.05)
LTR_1807	6258	4709	774	776	0.165	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1808	7403	5828	788	788	0.135	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1809	10172	6878	1644	1651	0.240	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1810	8439	7580	436	424	0.057	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1811	5527	5286	121	121	0.023	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.023) < minimum (0.05)
LTR_1812	5628	5217	202	210	0.039	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.039) < minimum (0.05)
LTR_1813	11623	9646	987	991	0.103	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1814	3237	2430	399	409	0.166	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1815	13924	12843	540	542	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_1816	1462	1210	127	126	0.105	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1817	5208	4334	437	438	0.101	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1818	9013	8305	351	358	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_1819	6439	4498	971	971	0.216	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1820	7717	5883	915	920	0.156	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1821	11615	5379	3120	3117	0.580	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1822	5881	5230	328	324	0.062	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1823	3219	2065	581	574	0.280	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1824	10272	9819	227	227	0.023	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.023) < minimum (0.05)
LTR_1825	7303	6444	433	427	0.067	PASS	PASS	PASS	0	FAIL	5	FILTER	Contains 5 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1826	12905	12642	132	132	0.010	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.010) < minimum (0.05)
LTR_1827	2597	2321	136	141	0.060	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1828	6217	5742	238	238	0.041	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.041) < minimum (0.05)
LTR_1829	10368	9053	651	665	0.073	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1830	8573	7895	341	338	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_1831	7503	7294	105	105	0.014	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.014) < minimum (0.05)
LTR_1832	5017	4736	135	147	0.030	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.030) < minimum (0.05)
LTR_1833	9054	8793	132	130	0.015	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.015) < minimum (0.05)
LTR_1834	5030	4711	162	158	0.034	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.034) < minimum (0.05)
LTR_1835	6833	6262	284	288	0.046	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.046) < minimum (0.05)
LTR_1836	3520	3133	197	191	0.062	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1837	10800	7221	1780	1800	0.248	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1838	11410	5353	3029	3029	0.566	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1839	1477	981	249	248	0.253	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1840	10906	2831	4036	4040	1.426	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1841	1553	571	494	489	0.861	PASS	PASS	PASS	0	FAIL	3	FILTER	Contains 3 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1842	9399	3035	3186	3179	1.049	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1843	4081	3785	147	150	0.039	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.039) < minimum (0.05)
LTR_1844	13333	11033	1152	1149	0.104	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1845	11323	10433	448	443	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_1846	10761	3124	3812	3826	1.222	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1847	10756	4264	3246	3247	0.761	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1848	11303	10419	443	442	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_1849	4945	2984	982	980	0.329	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1850	9094	8405	344	346	0.041	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.041) < minimum (0.05)
LTR_1851	2908	2142	389	378	0.179	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1852	12097	5770	3164	3164	0.548	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1853	12103	5766	3165	3173	0.550	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1854	3498	2831	333	335	0.118	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1855	7792	6839	478	476	0.070	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1856	11763	5391	3183	3190	0.591	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1857	11340	10208	565	568	0.055	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1858	7885	7674	109	103	0.014	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.014) < minimum (0.05)
LTR_1859	5648	4165	742	742	0.178	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1860	4709	4482	112	116	0.025	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.025) < minimum (0.05)
LTR_1861	4479	2901	793	786	0.272	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1862	1569	1345	113	112	0.084	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1863	6265	4698	784	784	0.167	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1864	10809	10257	274	279	0.027	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.027) < minimum (0.05)
LTR_1865	12097	5780	3159	3159	0.547	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1866	2300	1687	300	314	0.182	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1867	3055	2683	188	185	0.070	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1868	11320	10442	439	440	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_1869	6586	5707	440	440	0.077	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1870	1456	933	268	256	0.281	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1871	10127	8515	814	799	0.095	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1872	4978	3402	789	788	0.232	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1873	12857	10718	1069	1071	0.100	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1874	9936	4127	2904	2906	0.704	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1875	6282	5463	410	410	0.075	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1876	7219	6334	441	445	0.070	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1877	12852	10710	1073	1070	0.100	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1878	12897	10745	1074	1079	0.100	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1879	10085	3777	3155	3154	0.835	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1880	1381	1098	144	140	0.129	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1881	1230	1004	114	113	0.113	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1882	3647	2646	495	507	0.189	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1883	13502	6725	3389	3389	0.504	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1884	4071	3729	173	170	0.046	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.046) < minimum (0.05)
LTR_1885	12262	11558	357	348	0.030	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.030) < minimum (0.05)
LTR_1886	1326	887	217	223	0.248	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1887	6620	6272	174	175	0.028	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.028) < minimum (0.05)
LTR_1888	2922	2021	453	449	0.223	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1889	10285	8311	984	991	0.119	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1890	12890	10683	1104	1104	0.103	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1891	5694	5378	157	160	0.029	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.029) < minimum (0.05)
LTR_1892	5839	5006	417	417	0.083	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_1893	3555	3301	133	122	0.039	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.039) < minimum (0.05)
LTR_1894	12358	11642	359	358	0.031	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.031) < minimum (0.05)
LTR_1895	5939	5110	413	417	0.081	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1896	8799	8500	151	149	0.018	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.018) < minimum (0.05)
LTR_1897	3125	2228	450	448	0.202	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1898	2406	1823	291	293	0.160	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1899	8204	6495	858	852	0.132	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1900	2310	2090	110	111	0.053	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1901	5722	5212	255	256	0.049	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.049) < minimum (0.05)
LTR_1902	7933	6423	758	753	0.118	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1903	11461	10317	570	575	0.055	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1904	11943	5949	2997	2998	0.504	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1905	8635	7391	627	618	0.084	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1906	2948	2525	215	209	0.084	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1907	2098	1870	117	112	0.061	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1908	11067	10330	368	370	0.036	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.036) < minimum (0.05)
LTR_1909	10262	7577	1342	1344	0.177	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1910	11524	11077	225	223	0.020	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.020) < minimum (0.05)
LTR_1911	2608	2154	226	229	0.106	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1912	9490	8438	524	529	0.062	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_1913	10149	9597	276	277	0.029	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.029) < minimum (0.05)
LTR_1914	12961	10465	1247	1250	0.119	PASS	PASS	PASS	0	PASS	0	PASS	NA
